Key;day_full;day;month_full;month_nr;month_short;month_name;is_holiday;event;Quarter_full;Quarter;Semester_full;Semester;year;lixo
1471;10-01-2006;10;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1472;11-01-2006;11;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1473;12-01-2006;12;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1474;13-01-2006;13;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1475;14-01-2006;14;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1476;15-01-2006;15;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1477;16-01-2006;16;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1478;17-01-2006;17;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1479;18-01-2006;18;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1480;19-01-2006;19;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1481;20-01-2006;20;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1482;21-01-2006;21;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1483;22-01-2006;22;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1484;23-01-2006;23;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1485;24-01-2006;24;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1486;25-01-2006;25;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1487;26-01-2006;26;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1488;27-01-2006;27;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1489;28-01-2006;28;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1490;29-01-2006;29;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1491;30-01-2006;30;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1492;31-01-2006;31;Jan-06;1;JAN;January;No;;2006-Q1;1;2006-S1;1;2006;--
1493;01-02-2006;1;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1494;02-02-2006;2;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1495;03-02-2006;3;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1496;04-02-2006;4;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1497;05-02-2006;5;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1498;06-02-2006;6;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1499;07-02-2006;7;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1500;08-02-2006;8;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1501;09-02-2006;9;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1502;10-02-2006;10;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1503;11-02-2006;11;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1504;12-02-2006;12;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1505;13-02-2006;13;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1506;14-02-2006;14;Fev-06;2;FEB;February;No;Dia dos namorados;2006-Q1;1;2006-S1;1;2006;--
1507;15-02-2006;15;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1508;16-02-2006;16;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1509;17-02-2006;17;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1510;18-02-2006;18;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1511;19-02-2006;19;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1512;20-02-2006;20;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1513;21-02-2006;21;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1514;22-02-2006;22;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1515;23-02-2006;23;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1516;24-02-2006;24;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1517;25-02-2006;25;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1518;26-02-2006;26;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1519;27-02-2006;27;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1520;28-02-2006;28;Fev-06;2;FEB;February;No;;2006-Q1;1;2006-S1;1;2006;--
1521;01-03-2006;1;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1522;02-03-2006;2;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1523;03-03-2006;3;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1524;04-03-2006;4;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1525;05-03-2006;5;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1526;06-03-2006;6;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1527;07-03-2006;7;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1528;08-03-2006;8;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1529;09-03-2006;9;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1530;10-03-2006;10;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1531;11-03-2006;11;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1532;12-03-2006;12;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1533;13-03-2006;13;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1534;14-03-2006;14;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1535;15-03-2006;15;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1536;16-03-2006;16;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1537;17-03-2006;17;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1538;18-03-2006;18;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1539;19-03-2006;19;Mar-06;3;MAR;March;No;Dia do Pai;2006-Q1;1;2006-S1;1;2006;--
1540;20-03-2006;20;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1541;21-03-2006;21;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1542;22-03-2006;22;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1543;23-03-2006;23;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1544;24-03-2006;24;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1545;25-03-2006;25;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1546;26-03-2006;26;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1547;27-03-2006;27;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1548;28-03-2006;28;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1549;29-03-2006;29;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1550;30-03-2006;30;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1551;31-03-2006;31;Mar-06;3;MAR;March;No;;2006-Q1;1;2006-S1;1;2006;--
1552;01-04-2006;1;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1553;02-04-2006;2;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1554;03-04-2006;3;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1555;04-04-2006;4;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1556;05-04-2006;5;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1557;06-04-2006;6;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1558;07-04-2006;7;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1559;08-04-2006;8;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1560;09-04-2006;9;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1561;10-04-2006;10;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1562;11-04-2006;11;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1563;12-04-2006;12;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1564;13-04-2006;13;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1565;14-04-2006;14;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1566;15-04-2006;15;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1567;16-04-2006;16;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1568;17-04-2006;17;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1569;18-04-2006;18;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1570;19-04-2006;19;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1571;20-04-2006;20;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1572;21-04-2006;21;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1573;22-04-2006;22;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1574;23-04-2006;23;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1575;24-04-2006;24;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1576;25-04-2006;25;Abr-06;4;APR;April;Sim;Dia da Liberdade;2006-Q2;2;2006-S1;1;2006;--
1577;26-04-2006;26;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1578;27-04-2006;27;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1579;28-04-2006;28;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1580;29-04-2006;29;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1581;30-04-2006;30;Abr-06;4;APR;April;No;;2006-Q2;2;2006-S1;1;2006;--
1582;01-05-2006;1;Mai-06;5;MAI;May;Sim;Dia do Trabalhador;2006-Q2;2;2006-S1;1;2006;--
1583;02-05-2006;2;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1584;03-05-2006;3;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1585;04-05-2006;4;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1586;05-05-2006;5;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1587;06-05-2006;6;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1588;07-05-2006;7;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1589;08-05-2006;8;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1590;09-05-2006;9;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1591;10-05-2006;10;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1592;11-05-2006;11;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1593;12-05-2006;12;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1594;13-05-2006;13;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1595;14-05-2006;14;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1596;15-05-2006;15;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1597;16-05-2006;16;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1598;17-05-2006;17;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1599;18-05-2006;18;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1600;19-05-2006;19;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1601;20-05-2006;20;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1602;21-05-2006;21;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1603;22-05-2006;22;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1604;23-05-2006;23;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1605;24-05-2006;24;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1606;25-05-2006;25;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1607;26-05-2006;26;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1608;27-05-2006;27;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1609;28-05-2006;28;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1610;29-05-2006;29;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1611;30-05-2006;30;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1612;31-05-2006;31;Mai-06;5;MAI;May;No;;2006-Q2;2;2006-S1;1;2006;--
1613;01-06-2006;1;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1614;02-06-2006;2;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1615;03-06-2006;3;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1616;04-06-2006;4;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1617;05-06-2006;5;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1618;06-06-2006;6;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1619;07-06-2006;7;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1620;08-06-2006;8;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1621;09-06-2006;9;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1622;10-06-2006;10;Jun-06;6;JUN;June;Sim;Dia de Portugal;2006-Q2;2;2006-S1;1;2006;--
1623;11-06-2006;11;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1624;12-06-2006;12;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1625;13-06-2006;13;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1626;14-06-2006;14;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1627;15-06-2006;15;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1628;16-06-2006;16;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1629;17-06-2006;17;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1630;18-06-2006;18;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1631;19-06-2006;19;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1632;20-06-2006;20;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1633;21-06-2006;21;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1634;22-06-2006;22;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1635;23-06-2006;23;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1636;24-06-2006;24;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1637;25-06-2006;25;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1638;26-06-2006;26;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1639;27-06-2006;27;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1640;28-06-2006;28;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1641;29-06-2006;29;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1642;30-06-2006;30;Jun-06;6;JUN;June;No;;2006-Q2;2;2006-S1;1;2006;--
1643;01-07-2006;1;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1644;02-07-2006;2;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1645;03-07-2006;3;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1646;04-07-2006;4;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1647;05-07-2006;5;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1648;06-07-2006;6;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1649;07-07-2006;7;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1650;08-07-2006;8;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1651;09-07-2006;9;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1652;10-07-2006;10;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1653;11-07-2006;11;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1654;12-07-2006;12;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1655;13-07-2006;13;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1656;14-07-2006;14;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1657;15-07-2006;15;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1658;16-07-2006;16;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1659;17-07-2006;17;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1660;18-07-2006;18;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1661;19-07-2006;19;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1662;20-07-2006;20;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1663;21-07-2006;21;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1664;22-07-2006;22;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1665;23-07-2006;23;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1666;24-07-2006;24;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1667;25-07-2006;25;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1668;26-07-2006;26;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1669;27-07-2006;27;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1670;28-07-2006;28;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1671;29-07-2006;29;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1672;30-07-2006;30;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1673;31-07-2006;31;Jul-06;7;JUL;July;No;;2006-Q3;3;2006-S2;2;2006;--
1674;01-08-2006;1;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1675;02-08-2006;2;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1676;03-08-2006;3;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1677;04-08-2006;4;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1678;05-08-2006;5;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1679;06-08-2006;6;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1680;07-08-2006;7;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1681;08-08-2006;8;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1682;09-08-2006;9;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1683;10-08-2006;10;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1684;11-08-2006;11;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1685;12-08-2006;12;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1686;13-08-2006;13;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1687;14-08-2006;14;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1688;15-08-2006;15;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1689;16-08-2006;16;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1690;17-08-2006;17;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1691;18-08-2006;18;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1692;19-08-2006;19;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1693;20-08-2006;20;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1694;21-08-2006;21;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1695;22-08-2006;22;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1696;23-08-2006;23;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1697;24-08-2006;24;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1698;25-08-2006;25;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1699;26-08-2006;26;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1700;27-08-2006;27;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1701;28-08-2006;28;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1702;29-08-2006;29;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1703;30-08-2006;30;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1704;31-08-2006;31;Ago-06;8;AUG;August;No;;2006-Q3;3;2006-S2;2;2006;--
1705;01-09-2006;1;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1706;02-09-2006;2;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1707;03-09-2006;3;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1708;04-09-2006;4;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1709;05-09-2006;5;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1710;06-09-2006;6;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1711;07-09-2006;7;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1712;08-09-2006;8;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1713;09-09-2006;9;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1714;10-09-2006;10;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1715;11-09-2006;11;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1716;12-09-2006;12;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1717;13-09-2006;13;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1718;14-09-2006;14;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1719;15-09-2006;15;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1720;16-09-2006;16;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1721;17-09-2006;17;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1722;18-09-2006;18;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1723;19-09-2006;19;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1724;20-09-2006;20;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1725;21-09-2006;21;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1726;22-09-2006;22;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1727;23-09-2006;23;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1728;24-09-2006;24;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1729;25-09-2006;25;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1730;26-09-2006;26;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1731;27-09-2006;27;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1732;28-09-2006;28;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1733;29-09-2006;29;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1734;30-09-2006;30;Set-06;9;SEP;September;No;;2006-Q3;3;2006-S2;2;2006;--
1735;01-10-2006;1;Out-06;10;OCT;October;No;;2006-Q4;4;2006-S2;2;2006;--
1736;02-10-2006;2;Out-06;10;OCT;October;No;;2006-Q4;4;2006-S2;2;2006;--
1737;03-10-2006;3;Out-06;10;OCT;October;No;;2006-Q4;4;2006-S2;2;2006;--
1738;04-10-2006;4;Out-06;10;OCT;October;No;;2006-Q4;4;2006-S2;2;2006;--
1739;05-10-2006;5;Out-06;10;OCT;October;No;;2006-Q4;4;2006-S2;2;2006;--
1740;06-10-2006;6;Out-06;10;OCT;October;No;;2006-Q4;4;2006-S2;2;2006;--
1741;07-10-2006;7;Out-06;10;OCT;October;No;;2006-Q4;4;2006-S2;2;2006;--
1742;08-10-2006;8;Out-06;10;OCT;October;No;;2006-Q4;4;2006-S2;2;2006;--
1743;09-10-2006;9;Out-06;10;OCT;October;No;;2006-Q4;4;2006-S2;2;2006;--
